LoanID,CustomerID,BranchID,ProductID,DisbursedDate,LoanAmount,TenureMonths,InterestRate,Status,RiskScore,LoanType,ClosureDate,EarlyClosureFlag
L05691,C02620,B037,P006,23-11-2023,805617.54,60,14.13,Active,80.23,Commercial,,
L05692,C00171,B046,P003,28-06-2021,216394.74,60,11.72,Active,66.72,Used,,
L05693,C02221,B015,P009,21-04-2021,338280.27,12,11.68,Active,78.59,Commercial,,
L05694,C02711,B049,P003,09-10-2020,640580.76,48,,Active,93.77,2W,,
L05695,C00453,B019,P004,14-08-2022,839047.26,18,14.4,Active,89.1,Tractor,,
L05696,C02398,B014,P005,27-03-2021,313605.36,6,14.22,Active,79.63,2W,,
L05697,C01976,B008,P002,22-03-2020,452706.12,12,13.07,Active,64.89,4W,,
L05698,C01658,B036,P010,21-05-2023,1186374.17,60,8.46,Default,60.91,Tractor,23-10-2023,
L05699,C02542,B031,P010,26-03-2022,655348.32,12,12.78,Active,62.62,Commercial,,
L05700,C02668,B025,P002,03-06-2021,52033.43,18,9.4,Active,89.26,Tractor,,
L05701,C02967,B013,P006,13-05-2020,128213.42,12,8.92,Closed,87.47,2W,09-05-2024,FALSE
L05702,C02054,B031,P002,22-03-2021,687026.25,6,13.19,Closed,89.1,Commercial,06-05-2024,TRUE
L05703,C00288,B018,P010,27-04-2020,137170.72,24,14.7,Active,71.98,4W,,
L05704,C01642,B043,P001,20-06-2023,302161.4,36,8.32,Default,63.51,Used,10-07-2023,
L05705,C01448,B006,P008,18-01-2022,1105420.84,48,8.73,Closed,87.86,4W,01-04-2023,FALSE
L05706,C01914,B014,P010,19-03-2023,746556.55,48,9.14,Active,95.98,Used,,
L05707,C00608,B001,P010,07-10-2021,749569.8,12,14.72,Active,77.64,Tractor,,
L05708,C00457,B025,P001,13-01-2021,917416.23,36,12.72,Active,89.81,2W,,
L05709,C01765,B020,P010,30-08-2021,1193352.07,48,12.59,Active,88.39,2W,,
L05710,C01226,B035,P006,23-08-2022,279949.63,36,11.29,Active,93.29,Used,,
L05711,C01236,B007,P001,08-06-2021,300919.01,48,11.53,Active,61.11,2W,,
L05712,C01030,B021,P008,14-02-2023,226035.58,24,9.68,Closed,97.26,Tractor,04-12-2023,FALSE
L05713,C02672,B038,P005,29-07-2021,1408402.45,12,8.66,Active,93.75,4W,,
L05714,C02424,B050,P003,25-07-2022,887070.82,60,13.35,Closed,94.18,Tractor,02-12-2022,FALSE
L05715,C00447,B034,P005,23-10-2021,184328.61,6,11.03,Active,98.86,Tractor,,
L05716,C00835,B016,P001,02-09-2023,369936.06,12,9.42,Active,84.94,4W,,
L05717,C00811,B033,P001,25-05-2022,1102105.57,36,12.25,Closed,63.19,Commercial,23-06-2024,FALSE
L05718,C01425,B038,P004,12-01-2020,92037.93,18,9.07,Active,92.09,Commercial,,
L05719,C01412,B003,P009,18-01-2023,1102200.56,24,11.17,Closed,65.26,Used,16-02-2024,FALSE
L05720,C00959,B029,P009,22-01-2021,1371623.41,6,,Closed,88.78,Used,05-10-2022,FALSE
L05721,C01476,B037,P001,23-03-2020,131753.56,6,13.2,Active,76.54,Commercial,,
L05722,C02897,B027,P003,02-09-2022,320309.65,36,9.91,Active,60.26,Commercial,,
L05723,C00809,B049,P004,30-01-2021,53448.97,6,10.81,Active,77,Tractor,,
L05724,C00979,B024,P002,28-06-2021,208094.25,36,13.16,Closed,91.07,2W,08-09-2023,FALSE
L05725,C02464,B030,P007,22-10-2021,944637.7,6,12.45,Closed,63.41,Used,27-09-2022,TRUE
L05726,C00726,B011,P003,01-10-2021,114985.8,6,10.5,Active,60.09,2W,,
L05727,C02502,B034,P001,09-04-2020,667460.86,48,8.03,Active,77.66,4W,,
L05728,C01217,B042,P001,01-04-2021,779932.56,48,14.41,Active,60.06,Commercial,,
L05729,C02198,B045,P003,23-05-2022,1364612.19,36,7.56,Active,96.45,Tractor,,
L05730,C01904,B026,P006,23-11-2020,737721.02,24,13.01,Default,92.17,4W,07-06-2023,
L05731,C02807,B033,P004,24-12-2021,256691,6,14.59,Active,84.57,Used,,
L05732,C00779,B007,P001,14-03-2020,469473.71,12,9.8,Active,60.68,Tractor,,
L05733,C00973,B040,P007,24-01-2023,1024683.28,18,8.07,Closed,82.22,4W,09-06-2024,FALSE
L05734,C02811,B025,P002,01-04-2020,212567.92,48,9.37,Active,86.17,4W,,
L05735,C01539,B030,P005,25-11-2020,386027.01,60,9.85,Active,82.91,2W,,
L05736,C01417,B047,P008,23-06-2020,1493876.83,36,10.88,Active,96.93,Commercial,,
L05737,C02124,B028,P007,10-11-2020,58025.13,6,11.44,Closed,92.42,Tractor,07-09-2023,FALSE
L05738,C00599,B016,P008,11-05-2021,270665.8,48,12.94,Active,74.24,Tractor,,
L05739,C00225,B025,P010,16-07-2023,1273344.47,24,14.26,Active,87.1,Tractor,,
L05740,C01554,B013,P006,03-03-2021,197003.93,48,10.99,Active,77.98,4W,,
L05741,C02161,B017,P007,04-02-2020,98779.46,12,13.1,Closed,96.21,Commercial,02-05-2023,FALSE
L05742,C02299,B008,P009,28-04-2020,225902.84,36,8.45,Active,84.11,Tractor,,
L05743,C00841,B007,P006,26-10-2023,1055715.92,12,9.97,Active,82.7,4W,,
L05744,C01815,B021,P009,13-07-2022,1490010.27,48,8.39,Active,79.53,Commercial,,
L05745,C00714,B037,P002,25-08-2023,906421.57,18,12.69,Active,74.73,4W,,
L05746,C01107,B007,P002,12-10-2023,230258.59,24,14.31,Active,65.77,Tractor,,
L05747,C00125,B041,P002,31-10-2023,316479.22,36,14.17,Active,70.68,2W,,
L05748,C01093,B017,P006,07-04-2022,829638.91,36,9.95,Closed,72.97,Tractor,05-06-2024,FALSE
L05749,C02932,B015,P002,02-02-2023,1087704.37,6,9.26,Active,66.01,Used,,
L05750,C01280,B014,P003,24-01-2021,1011222.67,12,9.56,Active,91.7,Used,,
L05751,C01751,B008,P008,24-06-2020,883353.42,36,9.66,Active,60.09,2W,,
L05752,C00030,B005,P008,15-04-2020,1480091.17,12,8.12,Active,95.72,Tractor,,
L05753,C02329,B038,P004,14-08-2021,337149.23,18,8.5,Closed,65,Tractor,22-11-2021,FALSE
L05754,C02972,B038,P009,01-04-2023,300710.79,6,9.11,Active,61.99,Commercial,,
L05755,C02018,B014,P008,02-07-2022,1295638.76,60,7.56,Active,98.81,Used,,
L05756,C02416,B026,P001,14-07-2023,471691.51,18,7.85,Closed,98.99,2W,16-07-2023,TRUE
L05757,C00495,B033,P008,26-07-2023,532163.25,6,12.74,Active,67.48,Commercial,,
L05758,C01610,B019,P001,19-08-2023,845568.8,6,12.14,Active,65.22,4W,,
L05759,C00718,B015,P004,12-08-2022,602848.46,12,14.59,Active,67.71,4W,,
L05760,C01017,B010,P010,10-08-2022,467078.63,60,10.51,Active,,Commercial,,
L05761,C01338,B009,P006,10-05-2022,1379904.13,60,10.83,Closed,72.53,2W,05-06-2024,FALSE
L05762,C00606,B025,P007,06-05-2020,237447.61,48,8.01,Active,73.12,Commercial,,
L05763,C00375,B041,P010,23-06-2023,636220.19,6,,Closed,91.57,2W,30-04-2024,FALSE
L05764,C02687,B028,P004,03-04-2022,54302.24,18,12.69,Closed,94.72,Tractor,02-05-2024,FALSE
L05765,C01961,B018,P008,21-08-2020,1220807.81,48,9.26,Active,97.82,4W,,
L05766,C01049,B015,P008,28-10-2021,294207.33,18,13.3,Active,80.07,4W,,
L05767,C01358,B011,P009,19-07-2022,1170835.5,60,12.79,Active,69.6,Commercial,,
L05768,C00116,B018,P006,16-05-2020,265474.52,48,13.1,Closed,81.64,Used,29-09-2021,FALSE
L05769,C02096,B008,P004,09-07-2021,654271.33,18,12.68,Active,93.97,Commercial,,
L05770,C01802,B024,P002,28-01-2022,1105868.16,12,12.81,Active,61.21,Tractor,,
L05771,C02147,B018,P007,18-03-2023,442672.76,12,11.6,Active,95.54,Commercial,,
L05772,C01483,B001,P010,25-02-2020,505179.83,24,12.59,Closed,68.84,2W,18-12-2021,TRUE
L05773,C01547,B015,P003,21-12-2020,1017617.62,60,11.45,Active,72.11,Tractor,,
L05774,C01621,B011,P003,04-07-2023,322166.43,60,9.05,Active,74.2,4W,,
L05775,C02453,B034,P003,11-07-2022,1430087.35,36,9.13,Active,95.64,2W,,
L05776,C00685,B024,P004,23-03-2022,323742.14,24,10.54,Active,,Commercial,,
L05777,C02951,B044,P002,22-12-2022,1137493.42,24,7.6,Active,68.7,Used,,
L05778,C02551,B003,P005,22-12-2022,1213768.36,6,14.17,Active,88.51,Used,,
L05779,C01472,B001,P003,16-03-2022,592837.14,60,9.51,Default,96.45,2W,03-04-2024,
L05780,C02942,B004,P010,18-11-2022,276546.75,6,7.89,Active,64.08,Commercial,,
L05781,C01600,B011,P005,22-08-2021,290560.1,24,10.68,Active,80.37,Used,,
L05782,C02306,B013,P007,21-07-2021,1478903.03,36,13.62,Active,95.66,2W,,
L05783,C02892,B033,P009,16-08-2023,1101844.41,24,10.48,Active,94.56,Used,,
L05784,C02169,B006,P002,05-12-2021,702568.78,12,9.47,Active,96.99,2W,,
L05785,C00810,B047,P009,03-09-2021,423157.19,18,11.59,Active,95.18,2W,,
L05786,C00978,B018,P010,23-05-2023,77419.68,24,11.81,Active,72.27,Commercial,,
L05787,C02102,B021,P006,20-05-2020,1022172.59,6,13.19,Closed,68.11,Used,25-11-2021,FALSE
L05788,C01355,B034,P006,14-07-2021,1437528.7,36,13.5,Active,95.16,2W,,
L05789,C00784,B005,P003,13-05-2021,204922.65,6,12.8,Closed,87.77,4W,23-11-2021,FALSE
L05790,C00241,B039,P010,18-09-2021,1144012.31,60,7.53,Active,74.76,2W,,
L05791,C01779,B021,P009,16-05-2021,272193.49,12,7.52,Active,87.8,2W,,
L05792,C01554,B013,P004,10-01-2022,1198552.51,60,14.83,Active,71.98,Tractor,,
L05793,C00483,B017,P005,02-02-2022,587330.63,48,9.48,Closed,,2W,11-03-2022,TRUE
L05794,C01013,B047,P003,29-04-2023,1082489.29,6,9.62,Active,69.1,Commercial,,
L05795,C00187,B002,P005,05-11-2021,1393109.49,60,12.99,Closed,81.91,Commercial,30-04-2022,FALSE
L05796,C01882,B015,P008,18-02-2020,949201.83,48,11.86,Active,96,2W,,
L05797,C02704,B050,P008,18-10-2023,1385013.59,6,10.98,Active,90.09,Commercial,,
L05798,C02310,B033,P008,18-09-2021,390785.35,36,8.37,Closed,85.59,2W,14-04-2024,FALSE
L05799,C00953,B044,P006,10-11-2021,1468294.02,60,8.11,Default,69.59,Commercial,21-12-2023,
L05800,C01388,B017,P001,03-10-2020,1315629.7,48,12.78,Closed,62.47,4W,27-11-2020,FALSE
L05801,C00491,B004,P010,16-02-2020,205981.33,36,8.43,Closed,87.71,2W,29-08-2023,TRUE
L05802,C00431,B022,P006,14-07-2022,649632.63,6,10.77,Active,82.47,2W,,
L05803,C00239,B006,P010,03-08-2020,1394192.81,6,13.02,Active,68.29,4W,,
L05804,C02352,B001,P007,17-08-2020,163267.28,24,14.42,Active,96.46,Commercial,,
L05805,C02346,B041,P009,18-11-2020,707956.01,12,14.05,Default,81.53,Commercial,24-01-2024,
L05806,C00076,B001,P008,15-12-2023,1099210.95,48,13.98,Closed,82.3,Used,18-06-2024,FALSE
L05807,C01357,B044,P008,12-08-2020,98498.6,24,10.19,Active,71.65,4W,,
L05808,C01924,B021,P007,03-08-2023,1141604.81,36,14.45,Active,94.3,4W,,
L05809,C01782,B030,P002,15-02-2020,573743.74,24,12.63,Default,94.76,Tractor,21-04-2021,
L05810,C02690,B011,P001,03-11-2022,411589.13,24,14.15,Active,87.89,Commercial,,
L05811,C00827,B031,P002,24-09-2021,885159.76,48,8.17,Closed,63.87,2W,31-10-2022,FALSE
L05812,C02331,B010,P006,09-01-2021,839280.26,6,7.8,Closed,,4W,19-02-2023,FALSE
L05813,C00591,B017,P002,03-12-2021,1317211.96,6,10.72,Active,78.31,Tractor,,
L05814,C02120,B045,P010,13-09-2022,1030204.26,48,13.71,Active,65.54,Commercial,,
L05815,C02751,B035,P004,28-11-2020,661703.3,12,10.56,Closed,72.94,2W,28-04-2024,FALSE
L05816,C01903,B002,P010,14-06-2020,992700.7,18,14.13,Active,66.68,Tractor,,
L05817,C01911,B002,P003,21-05-2021,1137714.65,18,9.26,Closed,72.09,4W,20-06-2021,FALSE
L05818,C00575,B010,P006,26-04-2020,1409126.44,48,7.8,Active,96.77,2W,,
L05819,C00892,B031,P008,31-07-2022,1071179.31,48,13.21,Active,,2W,,
L05820,C02060,B008,P006,27-09-2021,838614.92,24,12.2,Active,65.39,Used,,
L05821,C00141,B004,P002,20-08-2023,590821.12,12,10.8,Active,86.09,Tractor,,
L05822,C01790,B046,P005,01-04-2021,1342651.27,12,13.84,Active,61.19,2W,,
L05823,C00017,B022,P006,18-05-2022,1199153.47,36,13.68,Closed,,4W,03-09-2022,FALSE
L05824,C01087,B027,P009,18-07-2023,161912.84,6,9.93,Closed,80.74,2W,04-05-2024,FALSE
L05825,C00253,B013,P006,03-08-2020,1064334.75,60,13.78,Active,79.71,Used,,
L05826,C00465,B047,P010,22-04-2020,831186.89,48,10.09,Active,,Used,,
L05827,C00376,B008,P005,05-11-2022,200283.69,60,12.16,Active,77.86,2W,,
L05828,C01828,B022,P001,03-08-2020,869193.28,48,8.94,Closed,80.52,Commercial,16-02-2022,FALSE
L05829,C00520,B042,P010,02-03-2021,329133.6,48,9.48,Active,85.67,2W,,
L05830,C01861,B019,P005,04-03-2023,1076810.08,48,,Active,61.79,Used,,
L05831,C00090,B036,P005,02-12-2022,453768.89,36,9.86,Active,73.34,Used,,
L05832,C00720,B005,P006,02-02-2022,267998.7,18,8.47,Default,75.09,4W,13-05-2023,
L05833,C02852,B034,P007,10-10-2020,168860.73,12,11.12,Closed,65.82,4W,13-11-2022,FALSE
L05834,C02844,B048,P004,13-04-2022,761659.22,60,11.34,Active,69.35,Commercial,,
L05835,C00630,B024,P007,26-01-2023,339470.42,18,8.69,Closed,69.23,4W,16-03-2023,FALSE
L05836,C01885,B040,P005,19-12-2022,1289935.36,6,8.81,Closed,91.6,2W,31-07-2023,FALSE
L05837,C00076,B001,P006,17-08-2020,54351.6,6,7.72,Active,86.8,2W,,
L05838,C00926,B044,P004,19-01-2021,1273276.24,48,7.73,Closed,,Used,18-03-2024,FALSE
L05839,C02448,B010,P008,07-06-2020,805583.99,60,10.19,Closed,72.09,2W,06-04-2023,FALSE
L05840,C01806,B025,P009,03-04-2022,1387111.04,6,8.6,Active,94.38,Used,,
L05841,C00970,B023,P002,15-04-2021,346686.32,18,14.39,Active,93.69,2W,,
L05842,C01095,B037,P004,26-07-2020,198297.01,60,9,Active,77.47,2W,,
L05843,C02029,B049,P008,22-06-2020,956189.4,12,7.99,Closed,84.56,2W,08-04-2024,FALSE
L05844,C01405,B041,P008,09-01-2023,1074754.76,60,10.53,Active,83.32,2W,,
L05845,C02845,B007,P009,07-11-2022,590248.34,36,8.94,Active,72.01,4W,,
L05846,C00195,B047,P003,13-10-2022,69836.25,12,7.96,Active,70.22,4W,,
L05847,C00228,B013,P001,08-12-2021,640095.56,12,13.15,Active,66.59,Used,,
L05848,C01460,B028,P009,07-08-2023,388991.04,24,11.68,Default,92.67,Tractor,28-10-2023,
L05849,C00461,B013,P001,15-10-2023,553830.98,12,7.93,Active,80.81,2W,,
L05850,C00618,B025,P003,26-07-2023,784793.96,36,11.01,Closed,73.2,Used,07-04-2024,FALSE
L05851,C00064,B003,P003,01-09-2022,1068395.65,24,7.79,Closed,79.89,Used,03-05-2024,FALSE
L05852,C02213,B050,P009,31-01-2021,1446676.67,12,10.16,Default,63.14,2W,13-05-2022,
L05853,C02075,B050,P001,31-08-2022,258799.77,24,10.22,Default,64.13,2W,06-04-2024,
L05854,C00285,B010,P007,04-02-2022,1035854.17,60,13.67,Active,,Used,,
L05855,C01684,B037,P002,11-03-2023,388156.61,12,13.01,Default,95.15,Used,28-09-2023,
L05856,C02329,B038,P007,07-11-2021,370021.82,6,14.23,Active,72.49,4W,,
L05857,C00838,B041,P001,31-05-2021,968653.42,6,8.55,Active,75.96,4W,,
L05858,C00831,B027,P010,28-06-2023,1175199.31,12,11.5,Closed,74.58,2W,15-06-2024,FALSE
L05859,C01188,B044,P010,23-10-2021,1467791.21,60,7.65,Closed,78.68,Used,26-09-2022,FALSE
L05860,C02966,B020,P008,14-06-2023,1164804.67,24,13.69,Active,76.15,2W,,
L05861,C00224,B009,P010,01-03-2023,278106.7,36,10.25,Active,75.06,Commercial,,
L05862,C00784,B005,P010,01-11-2020,376833.85,6,8.02,Closed,85.74,2W,16-03-2022,FALSE
L05863,C00950,B015,P002,23-12-2020,1154015.06,24,9.93,Active,70.61,2W,,
L05864,C00045,B042,P003,01-08-2023,814132.46,36,9.65,Active,96.76,Used,,
L05865,C01811,B034,P008,09-08-2023,478341.62,24,13.25,Closed,72.03,Used,29-12-2023,FALSE
L05866,C00471,B034,P003,01-04-2023,734085.71,12,8.45,Closed,68.37,4W,16-11-2023,FALSE
L05867,C02082,B046,P001,22-02-2021,1376587.63,6,11.67,Active,97.9,Tractor,,
L05868,C02701,B001,P009,03-10-2021,1145619.08,6,13.45,Active,68.92,2W,,
L05869,C00830,B009,P008,21-05-2021,703511.73,6,13.05,Active,80.93,4W,,
L05870,C01910,B029,P004,17-10-2023,1471803.19,12,14.52,Closed,72.83,Commercial,09-11-2023,TRUE
L05871,C02269,B042,P008,07-11-2020,1202568.21,36,7.5,Active,63.02,2W,,
L05872,C01892,B029,P005,04-12-2021,58512.82,36,10.15,Closed,97.16,Tractor,20-04-2024,FALSE
L05873,C02582,B031,P003,01-09-2020,212932.52,48,10.27,Active,74.6,Commercial,,
L05874,C00692,B018,P001,21-04-2021,853254.74,48,7.75,Active,85.15,2W,,
L05875,C01391,B010,P010,06-09-2021,557433.55,60,13.63,Closed,93.63,Used,14-12-2023,FALSE
L05876,C00932,B026,P005,11-03-2021,1228210.21,6,12.67,Active,81.57,Tractor,,
L05877,C00841,B007,P006,06-09-2020,1348746.16,48,11.46,Active,87.8,Used,,
L05878,C01939,B019,P004,11-11-2022,398943.7,60,10.54,Active,90.6,Commercial,,
L05879,C01574,B045,P007,21-04-2021,1156764.44,36,14.22,Active,74.88,4W,,
L05880,C02630,B001,P003,25-05-2021,826326.17,48,9.48,Active,84.52,Used,,
L05881,C02287,B014,P007,21-09-2023,618352.21,48,10.01,Active,68.03,Tractor,,
L05882,C02489,B047,P001,12-02-2022,1190831.08,6,14.64,Active,62.16,Used,,
L05883,C00148,B029,P007,27-09-2023,869139.49,36,7.98,Closed,98.48,4W,18-10-2023,FALSE
L05884,C01033,B029,P001,23-09-2023,971161.87,60,13.35,Active,63.61,2W,,
L05885,C01312,B046,P001,12-07-2022,140268.38,6,12.89,Active,76.72,4W,,
L05886,C00388,B015,P002,01-12-2022,899525.53,36,14.26,Active,62.63,Commercial,,
L05887,C01874,B039,P002,14-03-2020,486031.34,24,8.18,Closed,95.99,2W,28-04-2021,FALSE
L05888,C00916,B049,P004,19-03-2022,765276.63,6,14.78,Active,64.26,Used,,
L05889,C01879,B028,P001,10-04-2022,371916.02,48,7.72,Closed,90.67,Used,19-04-2023,FALSE
L05890,C02686,B047,P004,11-11-2022,940989.7,60,10.03,Active,87.91,4W,,
L05891,C00278,B043,P002,07-08-2020,263829.81,60,8.14,Closed,61.76,2W,02-09-2022,FALSE
L05892,C01978,B008,P004,19-03-2020,228210.68,60,7.88,Active,88.13,4W,,
L05893,C01860,B037,P004,22-08-2020,323196.53,48,14.74,Default,97.8,2W,05-11-2023,
L05894,C01826,B016,P009,05-06-2020,1235323.59,6,12.9,Closed,80.32,4W,23-07-2022,FALSE
L05895,C02637,B031,P009,22-11-2020,98624.21,48,11.29,Active,71.29,Tractor,,
L05896,C01834,B030,P001,11-02-2023,1107886.99,18,8.31,Active,81.25,Tractor,,
L05897,C02697,B016,P005,03-10-2021,131936,6,11.45,Active,64.72,2W,,
L05898,C00618,B025,P007,12-09-2021,908193,36,9.9,Active,97.28,2W,,
L05899,C01631,B021,P004,11-09-2022,1171659.78,60,9.54,Active,74.25,4W,,
L05900,C02183,B010,P005,22-07-2023,385055.75,24,12.14,Active,77.82,Tractor,,
L05901,C00580,B037,P002,05-11-2023,334123.07,24,13.43,Closed,75.65,4W,17-11-2023,FALSE
L05902,C01171,B024,P003,09-11-2022,469308.28,36,10.82,Active,61.09,Used,,
L05903,C00490,B028,P007,17-05-2023,1064439.25,12,11.2,Active,61.34,2W,,
L05904,C02526,B001,P010,28-08-2021,419498.55,60,12.39,Active,81.93,Tractor,,
L05905,C01183,B002,P007,13-05-2022,777566.49,48,8.43,Active,79.59,Used,,
L05906,C00384,B033,P004,18-01-2022,244975.85,6,13.71,Active,98.47,2W,,
L05907,C00163,B044,P001,29-03-2023,718733.63,60,13.78,Active,70.27,Tractor,,
L05908,C02489,B047,P001,03-07-2022,955856.29,24,11.56,Closed,74.37,Used,26-07-2022,FALSE
L05909,C01877,B016,P004,17-06-2022,154137.44,36,8.91,Active,98.53,4W,,
L05910,C01213,B017,P004,24-09-2022,1232363.77,24,11.26,Active,61.87,4W,,
L05911,C02463,B007,P006,09-05-2022,1409282.08,60,8.29,Active,85.06,Tractor,,
L05912,C01363,B032,P007,26-07-2021,330644.25,60,13.22,Default,63.96,Commercial,22-02-2024,
L05913,C01631,B021,P009,07-02-2020,1151177.48,60,9.83,Active,96.91,Commercial,,
L05914,C01205,B019,P009,27-04-2020,504526.66,60,9.83,Active,71.24,2W,,
L05915,C00288,B018,P010,24-01-2021,1031250.7,24,14.59,Active,91.75,2W,,
L05916,C01858,B042,P005,10-11-2021,494682.24,60,10.66,Active,95.54,Used,,
L05917,C00187,B002,P010,11-01-2021,1300397.54,36,13.42,Active,93.03,Used,,
L05918,C01908,B035,P003,28-04-2022,553306.72,18,12.28,Active,81.72,4W,,
L05919,C01162,B048,P003,10-01-2021,1280804.51,24,9.87,Closed,97.96,Commercial,22-02-2022,FALSE
L05920,C00130,B003,P006,17-08-2021,1160906.73,24,8.43,Active,86.39,2W,,
L05921,C02242,B033,P001,16-01-2022,334669.67,12,13.48,Active,90.66,Commercial,,
L05922,C02364,B033,P007,01-12-2022,277581.97,18,13.22,Active,69.52,Used,,
L05923,C01888,B004,P003,02-04-2021,1180501.03,12,8.77,Active,76.32,Commercial,,
L05924,C00144,B045,P005,27-02-2023,615939.72,36,9.37,Active,83.33,4W,,
L05925,C00016,B031,P007,17-11-2022,1426620.1,60,13.25,Active,65.69,2W,,
L05926,C02471,B045,P007,10-01-2022,1417274.98,60,14.88,Active,97.66,4W,,
L05927,C00245,B047,P009,20-09-2021,1055546.91,48,13.83,Active,64.28,2W,,
L05928,C00927,B043,P001,21-11-2020,775841.49,60,12.63,Active,88.58,4W,,
L05929,C02177,B040,P003,10-09-2021,332702.6,6,14.37,Active,62.26,Used,,
L05930,C00907,B006,P009,20-11-2020,1329469.47,36,9.64,Active,64,Tractor,,
L05931,C00887,B026,P008,29-03-2023,168897.03,18,7.57,Active,84.31,4W,,
L05932,C00341,B002,P002,30-05-2021,587009.35,48,,Closed,77.65,4W,26-05-2023,FALSE
L05933,C02052,B034,P008,15-01-2022,512868.29,36,14.79,Active,60.14,Commercial,,
L05934,C01434,B018,P008,01-07-2023,1439721.8,18,14.11,Active,75.35,Used,,
L05935,C00306,B043,P002,04-09-2020,221268.09,48,7.88,Active,69.75,Tractor,,
L05936,C00908,B009,P008,08-10-2023,1340717.5,12,,Active,93.99,Tractor,,
L05937,C02655,B028,P003,01-02-2021,711830.22,24,8.09,Active,87.62,2W,,
L05938,C01372,B025,P007,04-08-2021,118873.42,36,13.42,Closed,88.76,2W,07-03-2024,FALSE
L05939,C00321,B008,P009,21-07-2020,1106856.21,60,10.29,Default,97.09,Tractor,29-10-2022,
L05940,C00559,B013,P004,18-08-2023,196274.93,36,14.34,Closed,87.68,Tractor,20-04-2024,FALSE
L05941,C01205,B019,P006,17-03-2023,393655.91,48,7.91,Active,66.26,Used,,
L05942,C02666,B046,P009,08-08-2020,1209606.81,24,13,Active,96.56,Tractor,,
L05943,C02759,B018,P005,16-05-2022,274361.41,36,10.5,Active,64.41,2W,,
L05944,C01410,B049,P001,19-09-2020,521931.56,60,9.51,Closed,67.51,2W,15-02-2021,TRUE
L05945,C01642,B043,P003,22-10-2020,573447.52,36,11.38,Active,71.12,Commercial,,
L05946,C01132,B008,P009,31-08-2023,903763.72,48,11.14,Active,66.83,Tractor,,
L05947,C02579,B047,P003,16-10-2022,1195403.28,6,10.12,Active,60.71,Used,,
L05948,C02458,B019,P010,18-10-2020,384676.33,48,12.37,Active,77.91,4W,,
L05949,C00818,B003,P002,14-11-2021,348385.23,48,12.46,Active,86.83,2W,,
L05950,C01195,B012,P004,25-05-2022,371758.76,48,,Active,76.43,4W,,
L05951,C02541,B040,P005,20-11-2022,603337.22,6,11.97,Active,69.16,2W,,
L05952,C00012,B036,P007,03-12-2022,825899.59,60,12.83,Active,94.43,Used,,
L05953,C00195,B047,P007,08-07-2021,69495.18,24,8.07,Active,75.14,4W,,
L05954,C02538,B011,P009,03-03-2023,1181431.5,12,12.44,Active,92.72,Commercial,,
L05955,C02843,B050,P008,14-12-2020,1393738.47,36,13.53,Closed,66.96,Used,31-05-2022,FALSE
L05956,C02929,B021,P002,06-08-2020,1273103.36,48,13.74,Closed,73,2W,21-04-2021,FALSE
L05957,C02230,B050,P008,19-10-2022,103917.54,36,7.81,Closed,91.34,Tractor,29-12-2023,FALSE
L05958,C00656,B002,P008,25-03-2021,810531.8,12,12.73,Active,61.19,4W,,
L05959,C01922,B029,P005,18-05-2021,1230339.31,36,13.48,Active,95.9,Tractor,,
L05960,C02742,B007,P003,26-03-2020,548965.98,12,10.48,Active,75.47,2W,,
L05961,C02078,B018,P009,28-06-2023,1350704.2,24,11.57,Active,98.14,4W,,
L05962,C01620,B027,P007,12-07-2023,1335975.53,24,9.49,Active,87.35,4W,,
L05963,C01120,B026,P001,06-06-2021,255471.56,12,9.83,Active,97.03,4W,,
L05964,C00778,B039,P008,08-01-2023,765764.62,12,11.26,Active,62.58,Used,,
L05965,C00444,B042,P010,05-04-2021,87217.85,18,8.63,Active,88.16,Used,,
L05966,C00298,B039,P005,10-10-2022,458696.43,6,10.28,Active,94.14,Used,,
L05967,C00808,B007,P006,21-09-2021,1227215.62,60,9.76,Default,98.52,Used,21-11-2023,
L05968,C01761,B019,P009,08-09-2020,1463953.88,6,9.29,Closed,61.3,2W,31-01-2024,FALSE
L05969,C00845,B045,P010,18-01-2020,1374318.72,48,11.13,Active,63.24,Commercial,,
L05970,C01016,B003,P008,03-07-2023,111741.54,36,13.79,Active,88.54,2W,,
L05971,C01385,B046,P003,22-06-2023,1393759.26,36,9.32,Active,61.52,4W,,
L05972,C01398,B022,P005,22-03-2023,1242839.86,12,12.45,Active,60.44,Used,,
L05973,C00554,B041,P004,14-05-2021,1308168.65,48,9.41,Active,81.26,4W,,
L05974,C02351,B023,P001,02-04-2021,1376498.82,12,8.57,Closed,80.65,Used,07-08-2022,FALSE
L05975,C00421,B041,P005,24-04-2020,757860.88,6,14.57,Closed,83.93,Tractor,04-05-2023,FALSE
L05976,C01270,B008,P010,22-01-2022,356266.53,48,12.25,Active,60.55,Tractor,,
L05977,C01261,B002,P007,07-02-2022,80484.93,48,8.28,Active,79.63,Used,,
